,Source,URL,Sents_Leicht,Sents_Standard,sents_leicht,sents_standard
63,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082022,nils3036.html",,,,Dieser Brand ereignete sich in der Nacht zum Sonntag im Stadtteil Sternschanze in einem großen Mehrfamilienhaus.
64,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082022,nils3036.html",,,,"Zum Glück wurde niemand bei dem Brand verletzt, allerdings hat das Feuer großen Schaden angerichtet."
65,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082022,nils3036.html",,,In Hamburg war ein großes Feuer.Dieses Feuer war in der Nacht zum Sonntag.Es war im Stadt·teil Sternschanze.Und es war in einem großen Haus mit vielen Wohnungen.Bei dem Feuer wurde kein Mensch verletzt.Aber das Feuer hat einen großen Schaden gemacht.Die Feuerwehr hat gesagt:Zuerst war das Feuer im 4. Stock von einem Haus.Dann hat es sich auf das Dach ausgebreitet.Und dann war es auch in 2 anderen Häusern.Die Feuerwehr war mit 50 Fahrzeugen im Einsatz.Erst am Sonntag·morgen hat die Feuerwehr das Feuer gelöscht.Bei dem Feuer wurden 2 Häuser schwer beschädigt.Bei einem von den 2 Häusern haben Fach·leute gesagt:In dieses Haus darf kein Mensch.Das Dach von dem Haus kann nämlich einstürzen.Auch in dem anderen Haus sind die Schäden sehr groß.Deshalb darf auch in diesem Haus im Moment kein Mensch wohnen.Die Schäden in dem dritten Haus sind nicht so groß.Jetzt ermittelt die Polizei.Die Polizei will nämlich wissen:Warum ist das Feuer ausgebrochen?,"Die Feuerwehr berichtete, dass das Feuer zunächst im vierten Stockwerk des Hauses ausbrach und sich dann auf das Dach ausbreitete, anschließend auch auf zwei benachbarte Gebäude. Die Feuerwehr war mit 50 Fahrzeugen im Einsatz und konnte den Brand erst am Sonntagmorgen löschen. Zwei der betroffenen Häuser wurden schwer beschädigt, bei einem davon besteht sogar Einsturzgefahr des Dachs, weshalb es vorübergehend nicht betreten werden darf. Auch in dem anderen Haus sind die Schäden sehr groß, sodass momentan keine Menschen darin wohnen können."
66,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082022,nils3036.html",,,,Die Schäden am dritten Haus sind geringer.
67,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082022,nils3036.html",,,,"Die Polizei ermittelt nun, um herauszufinden, wie der Brand ausgebrochen ist."
68,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082023,nils3484.html",,,,In der Nähe von Brunstorf hat es ein großes Feuer gegeben.
69,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082023,nils3484.html",,,,Brunstorf liegt westlich von Hamburg.
70,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082023,nils3484.html",,,,Das Feuer ist in einem Silo ausgebrochen.
71,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082023,nils3484.html",,,,"Ein Silo ist ein großes Lager für bestimmte Dinge, zum Beispiel für Getreide."
72,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082023,nils3484.html",,,,"Die Feuerwehr hat berichtet, dass das Feuer seit Montagmittag brennt."
73,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082023,nils3484.html",,,In der Nähe von Brunstorf war ein großes Feuer.Brunstorf ist ein Ort westlich von Hamburg.Das Feuer war in einem Silo.Ein Silo ist ein großes Lager für bestimmte Dinge.Zum Beispiel für Getreide.Die Feuerwehr hat gesagt:Das Feuer war seit Montag·mittag.Das Löschen war sehr schwierig.Das Silo ist nämlich ein sehr hoher Turm.Unsere Leitern waren nicht groß genug.Deshalb mussten wir auf ein besonderes Feuerwehr·auto warten.Dieses Feuerwehr·auto hat eine sehr große Leiter.Wir haben das Feuer am Dienstag·mittag gelöscht.Aber die Feuerwehr ist immer noch im Einsatz.Die Feuerwehr hat gesagt:Wir können nicht in das Silo reingucken.Vielleicht sind in dem Silo noch Glut·nester.Glut·nester sind kleine Flächen mit versteckten Feuern.Aus Glut·nestern können wieder große Feuer entstehen.Deshalb müssen wir das Silo noch beobachten.,"Das Löschen war sehr schwierig, da das Silo ein sehr hoher Turm ist und die Leitern der Feuerwehr nicht ausreichten. Daher mussten sie auf ein spezielles Feuerwehrauto mit einer großen Leiter warten. Am Dienstagmittag konnten sie das Feuer löschen, aber die Feuerwehr bleibt weiterhin im Einsatz. Sie können nicht in das Silo hineinschauen, da möglicherweise noch Glutnester vorhanden sind."
74,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082023,nils3484.html",,,,"Glutnester sind kleine Bereiche mit versteckten Feuern, aus denen erneut große Brände entstehen können."
75,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01082023,nils3484.html",,,,Daher müssen sie das Silo weiterhin beobachten.
76,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01092021,nils2678.html",,,,In Niedersachsen startet die Schule am Donnerstag wieder.
77,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01092021,nils2678.html",,,,Aufgrund von Corona gelten in den ersten Wochen strenge Regeln.
78,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01092021,nils2678.html",,,,Zum Beispiel gibt es eine Testpflicht.
79,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01092021,nils2678.html",,,,In den ersten 7 Tagen müssen die Schüler jeden Tag einen Corona-Test machen.
80,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01092021,nils2678.html",,,,Außerdem besteht eine Maskenpflicht.
81,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01092021,nils2678.html",,,In Niedersachsen beginnt am Donnerstag wieder die Schule.Wegen Corona gelten in den ersten Wochen strenge Regeln.Zum Beispiel eine Test·pflicht.In den ersten 7 Tagen müssen die Schüler jeden Tag einen Corona-Test machen.Und es gibt eine Masken·pflicht.Alle Schüler müssen im Unterricht eine Maske tragen.Schüler bis 14 Jahren dürfen eine Maske aus Stoff tragen.Und Schüler ab 14 Jahren müssen eine medizinische Maske tragen.Alle 20 Minuten soll es im Unterricht eine Masken·pause geben.Dann dürfen die Schüler die Maske für einige Minuten abnehmen.Die Masken·pflicht gilt bis zum 22. September.,"Im Unterricht müssen alle Schüler eine Maske tragen. Schüler bis 14 Jahre dürfen eine Stoffmaske tragen, während Schüler ab 14 Jahren eine medizinische Maske tragen müssen. Alle 20 Minuten soll es eine Maskenpause im Unterricht geben, in der die Schüler die Maske für einige Minuten abnehmen dürfen. Die Maskenpflicht gilt bis zum 22. September."
82,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01102018,nils1312.html",,,Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.,Möchten Sie wieder zu den Nord·deutschen Nachrichten in normaler Sprache zurückkehren? In diesem Fall klicken Sie bitte hier.
83,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01102019,nils1842.html",,,Ein Gericht in Lübeck hat einen Mann verurteilt.Dieser Mann hat seine Frau schwer verletzt.Jetzt muss der Mann für 7 Jahre ins Gefängnis.Das Gericht hat gesagt:Die Frau und der Mann sind verheiratet.Aber die Frau und der Mann leben nicht mehr zusammen.Die Frau und der Mann haben sich nämlich getrennt.Im Januar hat der Mann die Frau mit einem Messer angegriffen.Bei dem Angriff hat der Mann die Frau schwer verletzt.Wir glauben:Der Mann wollte die Frau töten.Deshalb muss der Mann jetzt lange ins Gefängnis.,"Ein Mann wurde von einem Gericht in Lübeck verurteilt, weil er seine Frau schwer verletzt hat. Das Gericht hat entschieden, dass der Mann für sieben Jahre ins Gefängnis muss. Die Frau und der Mann waren verheiratet, aber sie leben nicht mehr zusammen. Sie haben sich getrennt."
84,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01102019,nils1842.html",,,,Im Januar hat der Mann die Frau mit einem Messer angegriffen und dabei schwer verletzt.
85,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01102019,nils1842.html",,,,"Wir vermuten, dass der Mann die Absicht hatte, die Frau zu töten."
86,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01102019,nils1842.html",,,,Aus diesem Grund wird er eine lange Gefängnisstrafe verbüßen müssen.
87,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01112018,nils1356.html",,,Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.,Möchten Sie auf die Website der Norddeutschen Nachrichten in Leichter Sprache zurückkehren? Klicken Sie hier.
88,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01112019,nils1884.html",,,In Hannover war ein Feuer.Das Feuer war in einem Wohn·haus.Das Wohn·haus ist im Stadt·teil Hainholz.Im Keller von dem Wohn·haus hat die Feuerwehr einen Toten gefunden.Die Polizei hat gesagt:Wir wissen noch nicht:Wer ist der Tote?Aber wir glauben:Vielleicht ist der Tote der Bewohner von dem Haus.Jetzt ermittelt die Polizei:Die Polizei will nämlich wissen:Warum war das Feuer in dem Wohn·haus?,"In Hannover hat es in einem Wohnhaus gebrannt, genauer gesagt im Stadtteil Hainholz. Dabei wurde im Keller des Wohnhauses eine Leiche von der Feuerwehr gefunden. Die Polizei konnte bisher noch nicht feststellen, wer die Person ist. Es besteht jedoch die Vermutung, dass es sich um den Bewohner des Hauses handelt."
89,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01112019,nils1884.html",,,,"Die Polizei führt nun Ermittlungen durch, um herauszufinden, wie es zu dem Brand in dem Wohnhaus gekommen ist."
90,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01112021,nils2728.html",,,In Krempel haben viele Menschen kein Wasser.Krempel ist im Westen von Schleswig-Holstein.Und Krempel ist in der Nähe von der Nord·see.In Krempel ist nämlich ein Wasser·rohr gebrochen.Durch Wasser·rohre kommt Wasser zum Beispiel in Häuser.Deswegen hat die Hälfte von den Menschen in Krempel kein Wasser.Das sind Menschen aus 120 Haushalten.Diese Menschen können jetzt zum Beispiel nicht auf die Toilette gehen.Keine Wäsche waschen.Und nicht duschen.Diese Menschen können aber in einem Nachbar·ort duschen gehen.Kein Mensch weiß:Wann haben die Menschen von den 120 Haus·halten wieder Wasser?Die Reparatur von dem Wasser·rohr ist nämlich sehr schwierig.,"In der Stadt Krempel in Schleswig-Holstein gibt es derzeit ein Problem mit der Wasserversorgung. Aufgrund eines gebrochenen Wasserrohrs haben viele Menschen in der Gegend kein Wasser. Etwa 120 Haushalte sind betroffen, was bedeutet, dass etwa die Hälfte der Einwohner vorübergehend kein Wasser hat. Dies hat zur Folge, dass sie beispielsweise nicht auf die Toilette gehen, Wäsche waschen oder duschen können."
91,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01112021,nils2728.html",,,,Glücklicherweise können sie in einem benachbarten Ort duschen gehen.
92,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01112021,nils2728.html",,,,"Leider ist noch unklar, wann das Wasserproblem behoben sein wird, da die Reparatur des Wasserrohrs sehr schwierig ist."
93,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01112022,nils3136.html",,,,In Norddeutschland gibt es derzeit viele Streiks in der Metall- und Elektroindustrie.
94,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01112022,nils3136.html",,,,"Die Streiks betreffen Mitarbeiter, die beispielsweise Windkraftanlagen und Heizungen herstellen."
95,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01112022,nils3136.html",,,,"Sie finden unter anderem in Hamburg, Niedersachsen und Schleswig-Holstein statt."
96,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01112022,nils3136.html",,,In Nord·deutschland sind viele Streiks.Die Streiks sind von Mitarbeitern in der Metall- und Elektro·industrie.Die Mitarbeiter bauen zum Beispiel Wind·räder.Oder Heizungen.Die Streiks sind zum Beispiel in Hamburg.In Niedersachsen.Und in Schleswig-Holstein.Zum Beispiel bei Airbus.Airbus ist eine Firma in Hamburg.Airbus baut Flugzeuge.Und bei Brötje.Brötje ist eine Firma In Niedersachsen.Brötje baut Heizungen.Die IG Metall ist eine Gewerkschaft.Eine Gewerkschaft ist eine Vereinigung von Mitarbeitern.Eine Gewerkschaft hilft Mitarbeitern bei einem Streit mit der Firma.Die IG Metall hat gesagt:Vieles ist sehr teuer geworden.Zum Beispiel das Gas zum Heizen.Deshalb brauchen die Mitarbeiter mehr Geld.Bekommen die Mitarbeiter nicht mehr Geld?Dann werden wir weiter streiken.Am 8. November will die IG Metall wieder mit den Arbeit·gebern sprechen.,"Einige betroffene Unternehmen sind Airbus in Hamburg und Brötje in Niedersachsen. Die IG Metall, eine Gewerkschaft, vertritt die Interessen der Mitarbeiter und unterstützt sie bei Konflikten mit den Unternehmen. Die IG Metall argumentiert, dass viele Dinge, zum Beispiel die Gasheizung, viel teurer geworden sind und die Mitarbeiter daher eine Lohnerhöhung benötigen. Sollten die Mitarbeiter keine Gehaltserhöhung bekommen, werden weitere Streiks folgen."
97,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01112022,nils3136.html",,,,"Die IG Metall plant, am 8. November erneut mit den Arbeitgebern zu verhandeln."
98,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01122021,nils2772.html",,,Fach·leute haben vor einem Sturm gewarnt.Dieser Sturm beginnt am Mittwoch·nachmittag.Und dieser Sturm ist in ganz Nord·deutschland.Vor allem aber an der Ost·see.Und an der Nord·see.Die Fach·leute haben gesagt:Wahrscheinlich gibt es auch eine Sturm·flut.Eine Sturm·flut entsteht bei starkem Wind.Bei einer Sturm·flut fließt oft Wasser über die Ufer.Diese Sturm·flut ist aber nicht so schlimm.Die Fach·leute haben auch gesagt:Donnerstag·früh ist der Sturm wieder vorbei.,"Es gibt eine Sturmwarnung für ganz Norddeutschland, insbesondere an der Ostsee und der Nordsee, die am Mittwochnachmittag beginnt. Es wird wahrscheinlich auch eine Sturmflut geben, bei der das Wasser über die Ufer treten kann. Die Sturmflut wird jedoch nicht so schwerwiegend sein. Die Fachleute sagen, dass der Sturm am Donnerstagmorgen vorbei sein wird."
99,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01122022,nils3176.html",,,Die Holtenauer Hoch·brücke ist immer noch gesperrt.Die Holtenauer Hoch·brücke ist in Kiel.Sie führt über den Nord-Ostsee-Kanal.Am Mittwoch war auf dem Nord-Ostsee-Kanal nämlich ein Schiff gegen die Brücke gestoßen.Der Nord-Ostsee-Kanal ist ein künstlicher Fluss.Er verbindet die Nordsee mit der Ostsee.Auf dem Nord-Ostsee-Kanal fahren viele Schiffe.Das Schiff hat einen großen Schaden an der Brücke gemacht.Fachleute haben gesagt:In der Brücke sind viele Risse.Wir müssen die Brücke reparieren.Die Brücke muss noch mehrere Tage gesperrt bleiben.Deshalb müssen viele Menschen einen großen Umweg fahren.Der Nord-Ostsee-Kanal war auch gesperrt.Jetzt ist er aber wieder frei.,"Die Hochbrücke in Holtenau, die sich in Kiel befindet und über den Nord-Ostsee-Kanal führt, ist derzeit immer noch gesperrt. Der Grund dafür ist ein Vorfall, bei dem ein Schiff gegen die Brücke gestoßen ist. Der Nord-Ostsee-Kanal ist ein künstlich angelegter Fluss, der die Nordsee mit der Ostsee verbindet und von vielen Schiffen befahren wird. Durch die Kollision hat die Brücke erhebliche Schäden erlitten, es wurden zahlreiche Risse festgestellt."
100,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01122022,nils3176.html",,,,"Deshalb ist es notwendig, dass die Brücke repariert wird."
101,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01122022,nils3176.html",,,,"Es wird erwartet, dass die Sperrung noch mehrere Tage andauern wird, wodurch viele Menschen einen Umweg machen müssen."
102,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-01122022,nils3176.html",,,,"Der Nord-Ostsee-Kanal war auch vorübergehend gesperrt, ist jedoch mittlerweile wieder frei befahrbar."
103,LS_ndr_gpt,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-02012019,nils1440.html",,,Hansa Rostock sucht einen neuen Trainer.Hansa Rostock ist ein Fußball·verein.Und Hansa Rostock spielt in der 3. Liga.Pavel Dotchev ist nämlich nur noch bis zum Sommer Trainer bei Hansa Rostock.Der Sportchef von Hansa Rostock ist Markus Thiele.Markus Thiele hat gesagt:Der Vertrag von Pavel Dotchev endet im Sommer.Und wir verlängern den Vertrag von Pavel Dotchev nicht.Deshalb muss Pavel Dotchev unseren Verein im Sommer verlassen.Und deshalb suchen wir einen neuen Trainer.Fach·leute haben gesagt:Hansa Rostock hat viele Spiele verloren.Deshalb sind viele Menschen bei Hansa Rostock unzufrieden.Und deshalb muss Pavel Dotchev den Verein verlassen.,"Der Fußballverein Hansa Rostock befindet sich auf der Suche nach einem neuen Trainer, da Pavel Dotchevs Vertrag im Sommer ausläuft und nicht verlängert wird. Dotchev wird den Verein daher verlassen. Markus Thiele, der Sportchef von Hansa Rostock, bestätigte diese Entscheidung. Die Tatsache, dass Hansa Rostock viele Spiele verloren hat, hat zu Unzufriedenheit bei vielen Menschen geführt und war ein weiterer Grund für die Trennung von Dotchev."
