,Source,URL,sents_leicht,sents_standard
141,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Die Sonne scheint und der Himmel ist blau.,Die Sonne schien und der Himmel war blau.
142,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Viele Menschen sind im Wald am Spazieren. Einige Menschen haben den Schlitten mitgenommen. Sie ziehen ihre Kinder auf dem Schlitten.,"Viele Menschen waren im Wald spazieren und einige hatten ihre Schlitten mitgebracht, um ihre Kinder ziehen zu lassen."
143,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Die Kinder freuen sich und lachen.,Die Kinder freuten sich und lachten.
144,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Plötzlich sieht der kleine Wald-Zwerg einen Schlitten ohne Kind.,Plötzlich sah der Zwerg einen Schlitten ohne Kind.
145,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,"Der Schlitten fährt den Berg herunter. Das Mädchen ist vom Schlitten gefallen. Es weint: „Mama, Papa!",Das Mädchen war vom Schlitten gefallen und weinte.
146,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Der Schlitten ist mir davon gefahren.“ Der Wald-Zwerg hat immer noch schlechte Laune. Aber er muss helfen.,"Der Zwerg war immer noch schlecht gelaunt, aber er wusste, dass er helfen musste."
147,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Der Schlitten muss wieder zum Mädchen. Der Schlitten bleibt gerade vor dem Wald-Zwerg stehen.,Der Schlitten musste wieder zum Mädchen gebracht werden.
148,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Er versucht den Schlitten zu schieben. Aber es geht nicht. Der Wald-Zwerg ist zu klein und der Schlitten ist zu schwer. Er braucht Hilfe.,"Er versuchte, den Schlitten zu schieben, aber er war zu klein und der Schlitten zu schwer."
149,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Er pfeift einmal. Nichts passiert. Er pfeift zweimal.,"Er pfiff einmal, zweimal, aber nichts passierte."
150,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,"Es raschelt aus dem Wald. Da steht das Eich-Hörnchen vor dem Wald-Zwerg: „Brauchst du Hilfe, kleiner Freund?“","Schließlich kam ein Eichhörnchen aus dem Wald und fragte, ob der Zwerg Hilfe brauche."
151,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,"Er antwortet: „Ja, unbedingt. Wir müssen dem Mädchen helfen mit dem Schlitten.“","Der Zwerg antwortete: ""Ja, wir müssen dem Mädchen mit dem Schlitten helfen."""
152,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Aber das Eich-Hörnchen und der Wald-Zwerg schaffen es auch zusammen nicht.,Aber das Eichhörnchen und der Zwerg schafften es nicht alleine.
153,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Sie sind zu klein und der Schlitten ist zu schwer. Er pfeift noch einmal.,Sie waren zu klein und der Schlitten zu schwer.
154,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,"Zweimal, dreimal, viermal.",
155,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,"Nichts passiert. Er pfeift zum fünften Mal. Es raschelt aus dem Wald. Da steht der Fuchs vor dem Wald-Zwerg und dem Eich-Hörnchen: „Braucht ihr Hilfe, kleine Freunde?“",Der Zwerg pfiff erneut und dieses Mal kam ein Fuchs.
156,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,"Aber auch der Fuchs, das Eich-Hörnchen und der Wald-Zwerg schaffen es nicht. „Unbedingt!“ Der Wald-Zwerg pfeift noch einmal. Zweimal, dreimal, viermal, fünfmal.",Noch immer schafften sie es nicht.
157,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Beim sechsten Mal raschelt es im Wald.,
158,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,"Da steht der Hirsch vor dem Wald-Zwerg, dem Eich-Hörnchen und dem Fuchs: „Braucht ihr Hilfe, kleine Freunde?“",
159,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,"„Oh ja, wir müssen den Schlitten zum Mädchen bringen!“.",
160,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Und jetzt geht es! Der Hirsch ist sehr stark. Er hat ein grosses Geweih.,Der Zwerg pfiff wieder und ein Hirsch kam aus dem Wald.
161,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Zusammen können sie den Schlitten stossen. Sie stossen ihn bis zum Mädchen.,"Gemeinsam schafften sie es, den Schlitten zum Mädchen zu bringen."
162,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Dann rennen sie schnell in den Wald zurück.,Dann rannten sie schnell zurück in den Wald.
163,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Das Mädchen lacht und freut sich. Es muss nicht mehr weinen.,"Das Mädchen lachte und freute sich, es musste nicht mehr weinen."
164,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Der kleine Wald-Zwerg sagt seinen Freunden: „Vielen Dank für eure Hilfe! Zusammen haben wir es geschafft.“,"Der Zwerg bedankte sich bei seinen Freunden und sagte, dass sie es gemeinsam geschafft haben."
165,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Der kleine Wald-Zwerg hat jetzt gute Laune. Weil er dem Mädchen geholfen hat. Weil seine Freunde ihm geholfen haben.,"Der Zwerg war nun in guter Laune, denn es machte ihn glücklich, dem Mädchen und seinen Freunden geholfen zu haben."
166,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Helfen macht gute Laune. Autorin,Helfen machte gute Laune.
167,LS_infoeasy_gpt,https://infoeasy-news.ch/der-kleine-waldzwerg-mit-schlechter-laune/,Andrina Asayag,
168,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Ein besonderes Museum in Lausanne In Lausanne gibt es ein besonderes Museum. Das Museum heisst «Collection de l’ Art Brut ». Auf Deutsch heisst das: «Museum für rohe Kunst».,"In Lausanne gibt es ein außergewöhnliches Museum namens ""Collection de l'Art Brut"", das auf Deutsch ""Museum für rohe Kunst"" bedeutet."
169,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Was ist «Art Brut»? «Art Brut» ist Französisch und bedeutet «rohe Kunst». Die Künstler und Künstlerinnen machen ihre Werke alleine. Sie kopieren niemanden.,Die Künstler und Künstlerinnen in diesem Museum arbeiten unabhängig und kopieren niemanden.
170,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,"Sie malen Bilder nur für sich. Sie machen Skulpturen nur für sich. Es ist egal, ob die Kunstwerke anderen Personen gefallen.","Sie malen und gestalten ihre Werke nur für sich selbst, ohne dass es ihnen wichtig ist, ob sie anderen gefallen."
171,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Sie wählen das Material selbst. Zum Beispiel: Stoff Papier,"Sie können ihr Material frei wählen, wie zum Beispiel Stoff, Papier, Ton oder Metall."
172,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Ton,
173,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Metall Sie sind nicht interessiert an: Mode Kultur,"Sie interessieren sich nicht für Mode, Kultur oder Wissen, deshalb wird ihre Kunst als ""roh"" bezeichnet."
174,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Wissen,
175,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Ihre Kunst ist darum roh.,
176,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Sie ist frei.,
177,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Zeichnung auf Papier von Heinrich Anton Müller.,
178,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Wer hat den Begriff «Art Brut» erfunden? Jean Dubuffet war ein französischer Maler und Bildhauer. Er lebte von 1901 bis 1985. Er sammelte viele Dinge und Skulpturen.,"Jean Dubuffet, ein französischer Maler und Bildhauer, hat den Begriff ""Art Brut"" geprägt."
179,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Verschiedene Menschen haben die Dinge und Skulpturen gemacht. Diese Menschen hatten alle ein schwieriges Leben. Sie lebten zum Beispiel in Heimen für Menschen mit psychischen Krankheiten.,"Er hat viele Dinge und Skulpturen gesammelt, die von verschiedenen Menschen gemacht wurden, die ein schwieriges Leben hatten, zum Beispiel in Heimen für Menschen mit psychischen Krankheiten, mit geistigen Beeinträchtigungen, im Gefängnis oder sehr einsam waren."
180,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Oder sie hatten eine geistige Beeinträchtigung,
181,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Oder sie waren im Gefängnis,
182,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Oder sie waren sehr einsam.,
183,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Sie konnten nicht über ihre Ängste und Freuden reden. Aber sie konnten ihre Gefühle zeichnen. Oder ein Bild von ihren Gefühlen malen. Oder eine Skulptur machen.,"Diese Menschen konnten nicht über ihre Ängste und Freuden sprechen, aber sie konnten ihre Gefühle zeichnen, malen oder Skulpturen machen."
184,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Skulptur von August Forestier.,
185,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Seit wann gibt es das Museum «Collection de l’Art Brut» in Lausanne?,
186,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Jean Dubuffet schenkte seine Kunst-Sammlung der Stadt Lausanne.,
187,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Die Sammlung ist sehr gross.,
188,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Es sind 5000 Kunstwerke.,
189,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Mehr als 100 verschiedene Künstler hatten die Kunstwerke gemacht.,
190,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Die Stadt Lausanne hat darum extra ein Museum eröffnet.,
191,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,"Das war vor bald 50 Jahren, im Jahr 1976. Dieses Museum ist das Museum «Collection de l’Art Brut». Es war das erste Museum für «Rohe Kunst» auf der Welt.","Das Museum ""Collection de l'Art Brut"" wurde vor fast 50 Jahren, im Jahr 1976, eröffnet."
192,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Das Museum befindet sich in einem ehemaligen Schloss. Das Schloss heisst «Château de Beaulieu» und ist sehr schön.,"Es befindet sich in einem ehemaligen Schloss namens ""Château de Beaulieu""."
193,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,So sieht das Museum von aussen aus.,Die Sammlung umfasst 5000 Kunstwerke von über 100 verschiedenen Künstlern.
194,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Was zeigt das Museum? Die ganze Sammlung ist heute noch viel grösser. Es gibt 70’000 Werke. Das Museum stellt 700 Werke davon aus.,"Das Museum zeigt eine Auswahl von 700 Werken aus der Sammlung, die insgesamt 70.000 Werke umfasst."
195,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Es sind Bilder und Skulpturen.,Es handelt sich hauptsächlich um Bilder und Skulpturen.
196,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Das Museum «Collection de l’Art Brut » arbeitet mit anderen Museen auf der Welt zusammen. In St. Gallen gibt es das «Museum im Lagerhaus». Sie machen Ausstellungen für rohe Kunst. Zeichnung von Adolf Wölfli.,"Das Museum arbeitet mit anderen Museen weltweit zusammen, wie zum Beispiel dem ""Museum im Lagerhaus"" in St. Gallen, wo ebenfalls Ausstellungen zur rohen Kunst stattfinden."
197,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Hier geht es zur Website vom Museum. Die Website ist auf Französisch: Collection de L’Art Brut Lausanne Kleid mit Spitze von Marguerite Sirvins.,"Auf der Website des Museums ""Collection de L'Art Brut Lausanne"" findet man weitere Informationen."
198,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Ein Ausstellungsraum im Museum,
199,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Zeichnung mit Farbstiften von Aloise Corbaz.,
200,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Die Skulptur aus Holz ist von Emile Ratier.,
201,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,In St.Gallen gibt es auch ein Museum für Art Brut: Das Museum im Lagerhaus . Die Informationen zum Museum sind in Leichter Sprache. Im Museum gibt es auch Informationen zur aktuellen Ausstellung in Leichter Sprache.,"Zusätzlich gibt es auch ein Museum für Art Brut im Lagerhaus in St. Gallen, wo Informationen in Leichter Sprache verfügbar sind."
202,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Autorin,
203,LS_infoeasy_gpt,https://infoeasy-news.ch/museum-art-brut-lausanne/,Barbara Kugler,
204,LS_infoeasy_gpt,https://infoeasy-news.ch/schlechtere-noten-wegen-smartphones/,Schlechtere Noten wegen Smartphones,Smartphones haben Auswirkungen auf die Noten
205,LS_infoeasy_gpt,https://infoeasy-news.ch/schlechtere-noten-wegen-smartphones/,Die Studenten müssen Hausaufgaben lösen. Dazu brauchen sie ihr Smartphone. Dann lernen sie aber weniger gut. Das haben Forscher herausgefunden.,"Forscher haben herausgefunden, dass Studenten, die ihre Hausaufgaben mit ihrem Smartphone erledigen, schlechter lernen."
206,LS_infoeasy_gpt,https://infoeasy-news.ch/schlechtere-noten-wegen-smartphones/,Hausaufgaben sind wichtig. Sie sind eine gute Lern-Übung.,"Hausaufgaben sind wichtig, da sie eine gute Übung für das Lernen sind."
207,LS_infoeasy_gpt,https://infoeasy-news.ch/schlechtere-noten-wegen-smartphones/,Denkt man zuerst selber? Dann kann man sich die Dinge besser merken. Dann lernt man mehr.,"Wenn man zuerst selbst nachdenkt, kann man sich die Informationen besser merken und somit mehr lernen."
208,LS_infoeasy_gpt,https://infoeasy-news.ch/schlechtere-noten-wegen-smartphones/,Viele Studentinnen und Studenten lösen ihre Hausaufgaben mit dem Smartphone .,"Viele Studenten verwenden ihr Smartphone, um ihre Hausaufgaben zu lösen."
209,LS_infoeasy_gpt,https://infoeasy-news.ch/schlechtere-noten-wegen-smartphones/,Wissen sie etwas nicht ? Dann suchen sie mit dem Smartphone die Antwort im Internet.,"Wenn sie etwas nicht wissen, suchen sie die Antwort im Internet."
210,LS_infoeasy_gpt,https://infoeasy-news.ch/schlechtere-noten-wegen-smartphones/,Forscher haben herausgefunden: Lösen die Studenten die Hausaufgaben mit dem Smartphone ? Dann lernen sie weniger gut. Die Forscher sagen:,"Die Forscher haben festgestellt, dass Studierende, die ihre Hausaufgaben mit dem Smartphone erledigen, weniger gut lernen."
211,LS_infoeasy_gpt,https://infoeasy-news.ch/schlechtere-noten-wegen-smartphones/,«Die Studenten finden im Internet sofort die richtige Lösung. Aber: Die Studenten vergessen die Lösung auch schnell wieder.»,"Sie finden zwar sofort die richtige Lösung im Internet, vergessen diese aber schnell wieder."
212,LS_infoeasy_gpt,https://infoeasy-news.ch/schlechtere-noten-wegen-smartphones/,So lernen die Studenten weniger gut. Deshalb schreiben sie schlechtere Prüfungen. Und sie bekommen schlechtere Noten.,"Dadurch lernen sie weniger gut, schreiben schlechtere Prüfungen und bekommen schlechtere Noten."
213,LS_infoeasy_gpt,https://infoeasy-news.ch/schlechtere-noten-wegen-smartphones/,Die Forscher sagen auch: «Heute brauchen viel mehr Studenten das Smartphone für die Haus-Aufgaben.» Autorin Andrina Asayag,"Die Forscher stellen auch fest, dass heute weit mehr Studenten das Smartphone für ihre Hausaufgaben benötigen."
214,LS_infoeasy_gpt,https://infoeasy-news.ch/schlechtere-noten-wegen-smartphones/,"Quelle Die Informationen kommen aus diesem Original-Text in Standard-Sprache in: ICT Kommunikation, Smartphones verschlechtern Prüfungsnoten, 21. August 2020","(Quelle: ICT Kommunikation, Smartphones verschlechtern Prüfungsnoten, 21. August 2020)"
215,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,"Omikron: sehr ansteckend, aber milder Die Omikron-Variante vom Corona-Virus verbreitet sich sehr schnell.","Omikron ist eine Variante des Corona-Virus, die sich sehr schnell verbreitet."
216,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,Auch geimpfte und genese Menschen stecken sich an.,Sogar geimpfte und genesene Menschen können sich anstecken.
217,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,Daten zeigen: Omikron macht vermutlich weniger schwer krank.,Allerdings scheint Omikron weniger schwerwiegende Krankheitsverläufe zu verursachen.
218,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,Das Corona-Virus verändert sich ständig. So gibt es immer neue Varianten.,Das Corona-Virus verändert sich ständig und es gibt immer wieder neue Varianten.
219,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,Forscher haben die Omikron-Variante das erste Mal am 24. November 2021 in Südafrika entdeckt. Seitdem verbreitet sich Omikron sehr schnell auf der ganzen Welt.,Die Omikron-Variante wurde erstmals am 24. November 2021 in Südafrika entdeckt und hat sich seitdem weltweit schnell verbreitet.
220,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,Schon Ende November gab es den erstem Omikron-Fall in der Schweiz.,Bereits Ende November gab es den ersten Omikron-Fall in der Schweiz.
221,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,Was wissen wir über die Omikron-Variante?,Was wissen wir über Omikron?
222,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,1. Omikron ist sehr ansteckend. Die Omikron-Variante ist sehr ansteckend. Omikron ist sehr viel ansteckender als andere Varianten vorher. Deshalb verbreitet sich Omikron sehr schnell.,Erstens ist Omikron sehr ansteckend und verbreitet sich schneller als frühere Varianten.
223,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,Seit Anfang Dezember 2021 steigen die Fallzahlen in vielen Ländern wieder stark. In Deutschland zum Beispiel gab es innert 1 Woche dreimal mehr Fälle.,"Seit Anfang Dezember 2021 steigen die Fallzahlen in vielen Ländern wieder stark an, zum Beispiel gab es in Deutschland innerhalb einer Woche dreimal so viele Fälle wie zuvor."
224,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,Und in den USA gab es an einem Tag mehr als 1 Million neue Ansteckungen.,Auch in den USA gab es an einem Tag über 1 Million neue Ansteckungen.
225,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,Auch in der Schweiz haben wir jetzt jeden Tag sehr viele neue Fälle. Das BAG hat am 4. Januar 20 742 neue Fälle gemeldet. In 1 Woche hat sich die Zahl der Fälle mehr als verdoppelt.,In der Schweiz gibt es ebenfalls viele neue Fälle pro Tag.
226,LS_infoeasy_gpt,https://infoeasy-news.ch/omikron/,Experten sagen: «Die Zahl steigt weiter. Und es werden mehr Menschen ins Spital müssen. Vielleicht müssen aber nicht alle davon auf die Intensiv·station.»,"Die Experten sagen, dass die Zahlen weiter steigen werden und mehr Menschen im Krankenhaus behandelt werden müssen, aber möglicherweise nicht alle auf der Intensivstation."
