,Source,link_leicht,URL,sents_leicht,sents_standard
146,P_manually,,zwischenbericht,"Wir haben verschiedene Angebote. Sie können selber Angebote auswählen. Je nach dem, wo Sie noch Hilfe brauchen. Sie können lernen, wie Sie sich selber versorgen können.","Die GWW unterstützt Sie dabei, Ihre Fähigkeiten weiter zu entwickeln und durch ständiges Anwenden zu erhalten."
147,P_manually,,zwischenbericht,"Das heißt, Sie lernen Lebensmittel einzukaufen und sich damit etwas zu kochen. Auch lernen Sie, wie man Wäsche wäscht. Und wie man die Wohnung sauber hält.","Lesen, Schreiben und Rechnen sind Kenntnisse, die über die Arbeit hinaus im Alltag benötigt werden."
148,P_manually,,zwischenbericht,"Sie können lernen, wie Sie Ihr Geld richtig benutzen. Damit Sie nicht zu viel Geld ausgeben. Sie lernen auch, wie man Formulare richtig ausfüllt. Und wie man Verträge macht.","Des weiteren können Sie Angebote wählen, die Ihnen helfen, Ihren Alltag zu meistern, wie z.B. sich selbst versorgen können, lernen Ihr Geld gut einzuteilen, Verträge abzuschließen und Formulare auszufüllen."
149,P_manually,,zwischenbericht,"Wir helfen Ihnen beim Lernen. GWW-Jobcoaching Wir möchten,",Für alle diese Themen gibt es bei der GWW spezielle Angebote zur persönlichen Bildung.
150,P_manually,,zwischenbericht,dass Sie eine Arbeit auf dem allgemeinen Arbeitsmarkt finden können. Dabei hilft Ihnen das Job-Coaching. Sie machen ein Praktikum. In einem Praktikum gehen Sie für eine kurze Zeit in einen Betrieb.,Die Inhalte dienen zum Auf- und Ausbau von individuellem Wissen und Können.
151,P_manually,,zwischenbericht,"Dadurch können Sie verschiedene Berufe kennen lernen. Und Sie lernen, was dort gearbeitet wird. So finden Sie heraus, welche Arbeit Ihnen Spaß macht. Sie können Betriebe auf dem allgemeinen Arbeitsmarkt kennen lernen.",Alle Angebote orientieren sich an Ihrem persönlichen Wissensstand.
152,P_manually,,zwischenbericht,Oder verschiedene Arbeiten in der Werkstatt ausprobieren. Unsere Job-Coaches helfen Ihnen dabei. Job-Coaches sind Menschen die Ihnen helfen Ihr Ziel zu erreichen. Und die Sie auf einen Arbeitsplatz vorbereiten.,Jobcoaching
153,P_manually,,zwischenbericht,"Die Job-Coaches begleiten Sie beim Praktikum und bei allen anderen Dingen. Wir wollen, dass Sie eine gute Arbeit finden. Eine die Ihnen Spaß macht!",Fokus Praxis: Sie arbeiten und lernen unter realen Bedingungen.
154,P_manually,,zwischenbericht,"Unterstützte Beschäftigung InbeQ ist eine Abkürzung und bedeutet: Individuelle betriebliche Qualifizierung. Eine Qualifizierung hilft Ihnen dabei,","Über gezielte, begleitete Praktika bieten wir Ihnen die Chance, sich auf dem allgemeinen Arbeitsmarkt zu orientieren."
155,P_manually,,zwischenbericht,"eine bestimmte Aufgabe erfüllen zu können. Individuell heißt, die Qualifizierung wird an die einzelne Person angepasst.",Spezifische Fähigkeiten und Fertigkeiten werden am Arbeitsplatz auf- und ausgebaut und arbeitsplatzrelevante Inhalte geschult.
156,P_manually,,zwischenbericht,InbeQ findet im Rahmen der unterstützten Beschäftigung statt.,Unterstützte Beschäftigung
157,P_manually,,zwischenbericht,"InbeQ ist im Auftrag der Agentur für Arbeit. InbeQ ist für Menschen mit Behinderung, die besonders bei der beruflichen Beschäftigung unterstützt werden müssen.",Die „individuelle betriebliche Qualifizierung“ (InbeQ) im Rahmen der unterstützen Beschäftigung ist eine Maßnahme im Auftrag der Agentur für Arbeit.
158,P_manually,,zwischenbericht,KoBV,KoBV
159,P_manually,,zwischenbericht,KoBV ist eine Abkürzung. Das lange Wort dafür ist: Kooperative berufliche Bildung und Vorbereitung auf den allgemeinen Arbeitsmarkt.,Kooperative berufliche Bildung und Vorbereitung auf den allgemeinen Arbeitsmarkt (KoBV) ist eine Berufsvorbereitende Bildungsmaßnahme.
160,P_manually,,zwischenbericht,KoBV bereitet Menschen auf den Beruf vor.,
161,P_manually,,zwischenbericht,KoBV ist im Auftrag der Agentur für Arbeit.,
162,P_manually,,zwischenbericht,Wer bereitet mich vor?,
163,P_manually,,zwischenbericht,Das Job-Coaching innerhalb KoBV wird gemeinsam durchgeführt von: der GWW GmbH der 1a Zugang Beratungsgesellschaft,Im Auftrag der Agentur für Arbeit führt die 1a Zugang Beratungsgesellschaft mbH das Jobcoaching in dieser Maßnahme durch.
164,P_manually,,zwischenbericht,"Ein Job-Coach ist eine Person, die Ihnen hilft, sich auf einen Arbeitsplatz vorzubereiten. Der Job-Coach begleitet Sie beim Praktikum.",KoBV
165,P_manually,,zwischenbericht,Bei was werde ich unterstützt?,
166,P_manually,,zwischenbericht,KoBV unterstützt Menschen bei: der beruflichen Bildung der Vorbereitung auf den allgemeinen Arbeitsmarkt,Kooperative berufliche Bildung und Vorbereitung auf den allgemeinen Arbeitsmarkt (KoBV) ist eine Berufsvorbereitende Bildungsmaßnahme.
167,P_manually,,zwischenbericht,Bei was werde ich unterstützt? KoBV unterstützt Menschen bei: der beruflichen Bildung der Vorbereitung auf den allgemeinen Arbeitsmarkt,Im Auftrag der Agentur für Arbeit führt die 1a Zugang Beratungsgesellschaft mbH das Jobcoaching in dieser Maßnahme durch.
168,P_manually,,zwischenbericht,In der GWW kann man arbeiten.,In unserem Wohnbereich bieten wir Ihnen die unterschiedlichsten Wohnformen an.
169,P_manually,,zwischenbericht,In der GWW kann man lernen. In der GWW kann man wohnen. Wie wollen Sie wohnen?,"Vom gemeinschaftlichen Wohnen z.B. in einem Wohnheim, über das Wohnen in Wohngemeinschaften bis hin zum Betreuten Wohnen. Auf alle Fälle einen Ort, um sich zu Hause zu fühlen."
170,P_manually,,zwischenbericht,"Sie haben verschiedene Möglichkeiten,","Wir stellen sicher, dass Ihre individuellen Bedürfnisse beachtet werden."
171,P_manually,,zwischenbericht,wie Sie wohnen können. In der GWW können Sie auswählen.,Unser Ziel ist ein für Sie weit möglichst selbstbestimmtes Wohnen und Leben.
172,P_manually,,zwischenbericht,Wir helfen Ihnen dabei.,"Wir geben Ihnen Hilfe und Unterstützung, wenn Sie diese benötigen."
173,P_manually,,zwischenbericht,Wohn-Entscheidung vorbereiten,Wohnentscheidung vorbereiten
174,P_manually,,zwischenbericht,Sie können zwischen Wohnformen wählen. Wohnformen sind verschiedene Möglichkeiten wie man wohnen kann.,Die GWW bietet vielfältige Wohnmöglichkeiten für Menschen mit Behinderung an.
175,P_manually,,zwischenbericht,Sie finden mit uns die richtige Wohnform. Wir helfen Ihnen beim Wohnen.,Wir möchten Ihnen in erster Linie ein passendes Zuhause bieten. Durch ein professionelles Team an Fachpersonal können wir zusammen mit Ihnen die jeweils passende Wohnform für Sie herausfinden.
176,P_manually,,zwischenbericht,Wir helfen Ihnen beim Einkaufen. Wir helfen Ihnen wenn sie krank sind. Wir helfen Ihnen mit Geld umzugehen. Auch in Ihrer Freizeit unterstützen wir Sie.,"Ob gemeinschaftliches Wohnen im Wohnheim, in Wohngemeinschaften oder Wohnen in den eigenen vier Wänden: Wir möchten, dass Sie Ihre passende Wohnform finden."
177,P_manually,,zwischenbericht,Sie können Sport machen.,"Die gemeinsame Planung basiert auf dem Hintergrund der Entwicklung einer möglichst weitgehenden Selbstbestimmung, die die Grundlage für die Lebensgestaltung bilden soll."
178,P_manually,,zwischenbericht,Sie können Musik machen.,Dies kann bis zum Wohnen in der eigenen Wohnung führen.
179,P_manually,,zwischenbericht,Sie können Malen. Sie können Backen und Kochen.,Gerne planen und gestalten wir mit Ihnen den Weg für Ihr zukünftiges Zuhause.
180,P_manually,,zwischenbericht,Wohnen im Wohnheim,Gemeinschaftliches Wohnen (Wohnen im Wohnheim)
181,P_manually,,zwischenbericht,Ein Wohnheim ist ein Haus.,"So viel Begleitung wie nötig, so viel Freiheit wie möglich ist das Motto beim gemeinschaftlichen Wohnen. Das gemeinschaftliche Wohnen ähnelt dem bisherigen stationären Wohnen im Wohnheim. Sie erhalten immer die Unterstützung, die Sie benötigen. Wenn das selbstständige Führen eines eigenen Haushaltes in Eigenverantwortung nicht möglich ist, bieten wir das gemeinschaftliche stationäre Wohnen an."
182,P_manually,,zwischenbericht,In dem Haus gibt es viele Wohnungen. In dem Haus wohnen viele Menschen mit einer Behinderung. Es ist immer jemand da.,Sie erleben den Wohnalltag in Wohngruppen oder Apartments und wohnen in Einzelzimmern.
183,P_manually,,zwischenbericht,Wir können Ihnen immer helfen. Auch in der Freizeit ist immer jemand da.,Im täglichen Miteinander können Sie rund um die Uhr auf Hilfe zurückgreifen.
184,P_manually,,zwischenbericht,Sie können auch etwas alleine machen. Sie wohnen in Wohngruppen.,"Sie werden bei der Entwicklung Ihrer individuellen Fähigkeiten unterstützt. Wir achten darauf, dass Sie auch im Privaten ein soziales Miteinander aufbauen können."
185,P_manually,,zwischenbericht,"Eine Wohngruppe ist eine Wohnung, in der mehrere Menschen zusammen wohnen. Sie haben ein Zimmer für sich alleine.","So schaffen wir im gemeinschaftlichen Wohnen lebendige Gemeinschaften, in denen jeder seine Stärke einbringen und zum Wohl und Nutzen des gemeinschaftlichen Wohnens entfalten kann."
186,P_manually,,zwischenbericht,Sie verbringen Ihre Freizeit mit anderen Bewohnern.,Dadurch meistern Sie mit den anderen Bewohnern zusammen die Aufgaben des täglichen Lebens.
187,P_manually,,zwischenbericht,Außen-Wohngruppen,Wohnen in Wohngemeinschaften (Außen-Wohngruppen)
188,P_manually,,zwischenbericht,In einer Außen-Wohngruppe wohnen viele Menschen zusammen.,Selbstständigkeit und Eigenverantwortung – gezielte Unterstützung – Freiräume zur Selbstorganisation – ein großes Lernfeld.
189,P_manually,,zwischenbericht,Sie wohnen in einer Wohnung.,Dies alles bieten unsere Wohngemeinschaften in einer Wohnung oder in einem Haus.
190,P_manually,,zwischenbericht,In der Wohnung wohnen Sie mit anderen Menschen. Sie haben ein eigenes Zimmer.,Sie leben in der Wohngemeinschaft in einem Einzelzimmer und verrichten tägliche Aufgaben gemeinsam in der Gruppe. Der soziale Anschluss bietet Ihnen die Möglichkeit zu gemeinsamen Freizeitaktivitäten.
191,P_manually,,zwischenbericht,Sie helfen im Haushalt mit. Sie bestimmen selber wie Sie dort leben. Sie bekommen von uns Hilfe.,"Die Wohngemeinschaften sind stadtnah und gemeindeintegriert. Eine individuell angepasste Förderung hilft Ihnen, dabei ihr Leben in der Wohngemeinschaft noch selbstständiger zu gestalten."
192,P_manually,,zwischenbericht,"Wir helfen nur da, wo Sie es wollen.",Wir bieten dieses Angebot mit stationärer und ambulanter Begleitung.
193,P_manually,,zwischenbericht,Kurz-Zeit-Wohnen,Kurzzeitwohnen und Verhinderungspflege (Kurz-Zeit-Wohnen)
194,P_manually,,zwischenbericht,Sie wohnen bei Ihren Eltern. Ihre Eltern können Ihnen gerade nicht helfen.,"Unser Angebot für Kurzzeitwohnen und Verhinderungspflege ist für Eltern und Angehörige von Menschen mit Behinderung, die ihre behinderten Angehörigen zu Hause versorgen."
195,P_manually,,zwischenbericht,Ihre Eltern sind krank und können sich nicht um Sie kümmern. Sie können nicht mit Ihren Eltern Urlaub machen. Sie brauchen einen Platz zum Wohnen.,"Wie jeder andere, so möchten Sie einmal Urlaub machen oder eine plötzliche Krankheit stellt Sie vor vermeintlich unlösbare Probleme."
196,P_manually,,zwischenbericht,Dann können Sie bei uns wohnen. Sie können für ein Wochenende bei uns wohnen. Sie können in den Ferien bei uns wohnen. Sie können für einige Tage bei uns wohnen.,Sie können unser Angebot für das Kurzzeitwohnen im Rahmen der Verhinderungspflege auf verschiedenste Weise nutzen.
197,P_manually,,zwischenbericht,Sie können an Ausflügen teilnehmen. Sie werden den ganzen Tag von uns unterstützt. Sie gehen später wieder zurück nach Hause.,Wir beraten Sie gerne und helfen Ihnen bei der Antragsstellung.
198,P_manually,,zwischenbericht,Betreutes Wohnen,Betreutes Wohnen
199,P_manually,,zwischenbericht,Sie wohnen in Ihrer eigenen Wohnung. Sie wollen eine Wohnung mieten. Sie wollen alleine wohnen. Sie wollen zu Zweit wohnen.,Selbstständiges und Selbstbestimmtes Wohnen und Leben mit individueller Unterstützung in der eigenen Wohnung.
200,P_manually,,zwischenbericht,Sie wollen als Paar zusammen wohnen.,Ihr Tagesablauf bleibt weitestgehend unverändert und Sie wohnen in Ihrem häuslichen Umfeld.
201,P_manually,,zwischenbericht,"Sie wollen Hilfe im Alltag. Wir helfen Ihnen. Aber nur da, wo sie wollen.",Sie bekommen so viel Hilfe wie notwendig und Ihre Selbstständigkeit kann im ambulant Betreuten Wohnen dadurch erhalten bleiben.
202,P_manually,,zwischenbericht,Wir helfen Ihnen den Haushalt zu führen. Wir helfen Ihnen bei der Körperpflege.,Weiterhin bekommen Sie von unserem Personal Anleitung und Unterstützung zu Ihrer persönlichen Lebensgestaltung. Dadurch können Sie sich eventuell auf ein künftig selbstständiges Wohnen vorbereiten.
203,P_manually,,zwischenbericht,Wir helfen Ihnen beim Einkaufen und Kochen. Wir helfen Ihnen mit Geld umzugehen.,"Sie wählen wie und wo Sie wohnen möchten: alleine, zu zweit, als Paar oder in einer Wohngemeinschaft."
204,P_manually,,zwischenbericht,Wir helfen Ihnen bei persönlichen Problemen.,"Unterstützung erhalten Sie im ambulant Betreuten Wohnen immer dann, wenn Sie es wünschen und benötigen."
205,P_manually,,zwischenbericht,Sie bekommen 1 bis 2 Mal in der Woche Besuch von uns.,Damit Sie Ihre größtmögliche Eigenständigkeit erreichen können.
206,P_manually,,zwischenbericht,Wohnen in Familien,Wohnen in Familien
207,P_manually,,zwischenbericht,Sie wohnen bei einer Gastfamilie. Eine Gastfamilie ist nicht Ihre eigene Familie. Aber Sie gehören dann zur Familie. Sie lernen dadurch neue Menschen kennen.,Möchten Sie zu einem neuen Familienmitglied in einer Gastfamilie werden und neue Menschen kennenlernen?
208,P_manually,,zwischenbericht,Sie helfen im Haushalt der Gastfamilie mit. Sie erledigen kleine Aufgaben im Haus.,"Beim betreuten Wohnen in Familien leben Sie bei der Gastfamilie und helfen im Haushalt und übernehmen kleine Aufgaben. Für Menschen mit Behinderung bieten wir die Kontaktaufnahme zu Familien an, die diesen Einbezug in ihren Familienalltag ermöglichen."
209,P_manually,,zwischenbericht,Sie werden von der Gastfamilie unterstützt. Sie werden auch von uns unterstützt.,"Die Gastfamilie bietet Ihnen im betreuten Wohnen in Familien Unterstützung und Hilfe, wo sie diese benötigen. Unser Ziel ist es Sie voll in Ihre (Gast-) Familie zu integrieren."
210,P_manually,,zwischenbericht,Wir unterstützen Sie bei Problemen und Fragen.,Zur Unterstützung steht unser Fachpersonal für Sie bereit und steht Ihnen bei allen Fragen und Problemen unterstützend zur Seite.
211,P_manually,,zwischenbericht,Sie bekommen durch uns Kontakt zur Gastfamilie.,"Sollte sich hier eine passende Kombination entwickeln, wird eine schriftliche Vereinbarung über die Unterstützungsleistungen getroffen."
212,P_manually,,zwischenbericht,Sie können die Gastfamilie kennenlernen.,"Entsprechend der jeweiligen Einzelsituation können weitere Unterstützungsmaßnahmen angeboten und vereinbart werden. Paarwohnen Wir bieten auch Paaren die Möglichkeit, in unseren Wohnangeboten begleitet zu werden. Je nach Verfügbarkeit bieten wir Ihnen idealerweise dafür zwei nebeneinanderliegende Zimmer an, die Sie ganz nach Ihren Wünschen nutzen und möblieren können."
213,P_manually,,zwischenbericht,"Sie können entscheiden, ob Sie bei der Gastfamilie wohnen wollen.","Beispielsweise können Sie ein Zimmer als Schlafzimmer und das zweite Zimmer als Wohnzimmer nutzen. Sie erhalten die passende Unterstützung, die Sie im Alltag benötigen: stationär, im Wohnheim, in einer Wohngemeinschaft oder einer eigenen Wohnung. Sprechen Sie uns an, dann können wir gemeinsam schauen, ob und an welchem Standort wir Ihnen ein passendes Angebot machen können."
214,P_manually,,zwischenbericht,Persönliches Budget,Persönliches Budget
215,P_manually,,zwischenbericht,Sie bekommen ein persönliches Budget. Ein persönliches Budget ist Geld.,"Das Persönliche Budget oder das Persönliche Geld erhalten Menschen mit Behinderung, die Anspruch auf Hilfeleistungen haben."
216,P_manually,,zwischenbericht,Das Geld bekommen Sie von einem Amt. Das Amt nennt man auch Leistungsträger.,"Das Geld bekommen Menschen mit Behinderung vom zuständigen Amt (Leistungsträger) für die Hilfe und Unterstützung, die sie brauchen und wünschen. Mit dem Geld können Menschen mit Behinderung die Personen, die ihnen helfen, selbst bezahlen. Kommt das Geld von mehreren Stellen, nennt man das ein trägerübergreifendes Persönliches Budget."
217,P_manually,,zwischenbericht,Das Amt gibt Ihnen Geld zur Unterstützung.,"Wir bieten Unterstützung im Rahmen des Persönlichen Budgets in den Bereichen Wohnen, Freizeitgestaltung, Arbeiten, soziale Kontakte und beim Umgang mit Behörden. Was passiert mit dem Persönlichen Budget?"
218,P_manually,,zwischenbericht,"Sie bezahlen mit dem Geld Menschen, die Ihnen helfen.",Was passiert mit dem Persönlichen Budget? Mit dem Persönlichen Budget
219,P_manually,,zwischenbericht,Sie bestimmen welche Hilfe Sie brauchen. Sie bestimmen wann Sie Hilfe möchten.,"sind Menschen mit Behinderung unabhängiger von gängigen pauschalen Angeboten bestimmen Menschen mit Behinderung selbst, welche Hilfe Sie brauchen und möchten bestimmen Menschen mit Behinderung selbst, wann die Hilfe geleistet wird"
220,P_manually,,zwischenbericht,Sie bestimmen wer Ihnen hilft.,"bestimmen Menschen mit Behinderung selbst, welche Person und welche Einrichtung ihnen hilft"
221,P_manually,,zwischenbericht,Haben Sie Fragen?,"bekommen Menschen mit Behinderung das Geld direkt vom Amt, mit dem sie die Helfer/Assistenten selbst bezahlen können Wenn Sie Fragen zum Persönlichen Budget haben, stehen Ihnen die Fachkräfte für Sozialrecht und Eingliederung oder die Servicestellen der Deutschen Rentenversicherung gerne zur Verfügung."
